# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li6
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
3.47736e-09 859.674 2.56339e+06
3.48739e-09 859.316 2.55952e+06
3.49744e-09 857.601 2.55597e+06
3.50752e-09 856.68 2.55236e+06
3.51763e-09 855.064 2.5486e+06
3.52777e-09 852.147 2.54501e+06
3.53794e-09 852.3 2.54134e+06
3.54813e-09 850.568 2.53768e+06
3.55836e-09 850.247 2.53387e+06
3.56862e-09 850.024 2.53039e+06
3.5789e-09 844.082 2.52674e+06
3.58922e-09 846.137 2.52305e+06
3.59956e-09 848.171 2.51932e+06
3.60994e-09 845.036 2.51578e+06
3.62035e-09 843.107 2.51221e+06
3.63078e-09 842.72 2.50875e+06
3.64125e-09 840.278 2.50499e+06
3.65174e-09 837.25 2.50125e+06
3.66227e-09 834.567 2.49771e+06
3.67282e-09 837.359 2.49409e+06
3.68341e-09 834.473 2.49065e+06
3.69403e-09 833.437 2.48703e+06
3.70467e-09 833.297 2.48348e+06
3.71535e-09 831.382 2.47985e+06
3.72606e-09 830.353 2.47638e+06
3.7368e-09 827.279 2.47282e+06
3.74757e-09 827.65 2.46929e+06
3.75837e-09 825.496 2.46574e+06
3.76921e-09 826.117 2.46209e+06
3.78007e-09 826.981 2.45852e+06
3.79097e-09 821.869 2.45506e+06
3.80189e-09 823.869 2.45158e+06
3.81285e-09 822.777 2.44794e+06
3.82384e-09 821.142 2.44427e+06
3.83486e-09 820.386 2.44076e+06
3.84592e-09 816.643 2.43745e+06
3.857e-09 816.806 2.43381e+06
3.86812e-09 812.632 2.43036e+06
3.87927e-09 819.266 2.42684e+06
3.89045e-09 812.9 2.42346e+06
3.90167e-09 811.784 2.4201e+06
3.91291e-09 810.792 2.41654e+06
3.92419e-09 809.566 2.41293e+06
3.9355e-09 807.174 2.40956e+06
3.94684e-09 805.237 2.40599e+06
3.95822e-09 806.933 2.40253e+06
3.96963e-09 805.46 2.39917e+06
3.98107e-09 804.758 2.39569e+06
3.99255e-09 801.37 2.39232e+06
4.00405e-09 801.93 2.38864e+06
4.0156e-09 797.216 2.38527e+06
4.02717e-09 801.281 2.38189e+06
4.03878e-09 797.236 2.37855e+06
4.05042e-09 795.223 2.37512e+06
4.06209e-09 796.557 2.37172e+06
4.0738e-09 793.834 2.36822e+06
4.08555e-09 792.677 2.36477e+06
4.09732e-09 792.435 2.36144e+06
4.10913e-09 790.396 2.35814e+06
4.12098e-09 791.695 2.35475e+06
4.13285e-09 790.763 2.35121e+06
4.14477e-09 787.787 2.34803e+06
4.15671e-09 785.545 2.34451e+06
4.16869e-09 786.941 2.3412e+06
4.18071e-09 784.703 2.33784e+06
4.19276e-09 781.911 2.33433e+06
4.20485e-09 782.78 2.33113e+06
4.21697e-09 781.167 2.32768e+06
4.22912e-09 782.201 2.32452e+06
4.24131e-09 781.698 2.32114e+06
4.25353e-09 777.608 2.31782e+06
4.2658e-09 775.255 2.31429e+06
4.27809e-09 774.185 2.31104e+06
4.29042e-09 772.972 2.30787e+06
4.30279e-09 773.866 2.30436e+06
4.31519e-09 772.046 2.30106e+06
4.32763e-09 772.848 2.29772e+06
4.3401e-09 769.739 2.29443e+06
4.35261e-09 770.091 2.29116e+06
4.36516e-09 765.935 2.28771e+06
4.37774e-09 766.144 2.2845e+06
4.39036e-09 762.52 2.28115e+06
4.40301e-09 763.974 2.27813e+06
4.4157e-09 762.211 2.27464e+06
4.42843e-09 761.87 2.27119e+06
4.4412e-09 760.943 2.26826e+06
4.454e-09 761.472 2.26499e+06
