# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
5.95662e-09 3056.6 1.59601e+06
5.97379e-09 3063.99 1.59374e+06
5.99101e-09 3068.22 1.5913e+06
6.00828e-09 3049.26 1.58914e+06
6.0256e-09 3042.13 1.5869e+06
6.04296e-09 3048.43 1.5847e+06
6.06038e-09 3030.76 1.58222e+06
6.07785e-09 3021.22 1.5801e+06
6.09537e-09 3033.19 1.57777e+06
6.11294e-09 3023 1.57547e+06
6.13056e-09 3017.47 1.57324e+06
6.14823e-09 3016.99 1.5709e+06
6.16595e-09 3003.92 1.56871e+06
6.18372e-09 3013.11 1.56653e+06
6.20155e-09 2996.26 1.56433e+06
6.21942e-09 3000.23 1.5619e+06
6.23735e-09 2999.96 1.55965e+06
6.25533e-09 2988.12 1.55741e+06
6.27336e-09 2988.25 1.55526e+06
