# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
5.21795e-09 931.013 158911
5.23299e-09 930.176 158690
5.24807e-09 929.677 158464
5.2632e-09 926.443 158227
5.27837e-09 923.601 157999
5.29359e-09 924.704 157772
5.30884e-09 925.864 157548
5.32415e-09 922.471 157321
5.33949e-09 919.23 157102
5.35488e-09 917.614 156877
5.37032e-09 918.609 156643
5.3858e-09 916.674 156420
5.40132e-09 914.913 156195
5.41689e-09 913.569 155978
5.4325e-09 913.426 155749
5.44816e-09 910.88 155525
5.46387e-09 909.812 155308
5.47961e-09 908.382 155081
5.49541e-09 903.92 154855
5.51125e-09 907.058 154639
5.52713e-09 904.262 154406
5.54307e-09 903.779 154198
5.55904e-09 902.158 153957
5.57507e-09 902.099 153736
5.59114e-09 895.893 153531
5.60725e-09 898.687 153304
5.62341e-09 893.514 153079
5.63962e-09 897.093 152870
5.65588e-09 896.91 152640
5.67218e-09 895.982 152419
5.68853e-09 886.649 152203
5.70493e-09 890.672 151978
5.72137e-09 890.982 151771
5.73786e-09 885.654 151553
5.7544e-09 883.709 151326
5.77099e-09 885.494 151114
5.78762e-09 883.291 150904
5.8043e-09 883.799 150680
5.82103e-09 880.35 150456
5.83781e-09 879.049 150245
5.85464e-09 878.707 150027
5.87151e-09 879.164 149820
5.88844e-09 876.138 149603
5.90541e-09 873.658 149388
5.92243e-09 873.792 149169
5.9395e-09 870.897 148941
5.95662e-09 869.249 148737
5.97379e-09 872.421 148529
5.99101e-09 871.471 148308
6.00828e-09 867.545 148088
6.0256e-09 865.619 147887
6.04296e-09 865.915 147676
6.06038e-09 862.059 147463
6.07785e-09 859.216 147243
6.09537e-09 862.389 147039
6.11294e-09 859.583 146820
6.13056e-09 857.685 146622
6.14823e-09 857.063 146414
6.16595e-09 854.76 146195
6.18372e-09 856.356 145984
6.20155e-09 852.041 145774
6.21942e-09 852.712 145564
6.23735e-09 853.512 145355
6.25533e-09 849.518 145145
6.27336e-09 849.879 144941
6.29144e-09 844.885 144733
6.30957e-09 844.504 144530
6.32776e-09 845.418 144318
6.346e-09 844.864 144113
6.36429e-09 841.818 143900
6.38263e-09 839.89 143691
